,id,title,popularity,release_date
10904,58235,Confessions of a Brazilian Call Girl,23.337,2011-02-25
10905,36593,Naked Gun 33⅓: The Final Insult,32.379,1994-03-18
10906,13027,Eagle Eye,36.516,2008-09-25
10907,961484,Last Seen Alive,30.044,2022-05-12
10908,266285,The Salvation,15.274,2014-05-22
10909,243684,"Men, Women & Children",13.464,2014-10-17
10910,9691,Assassins,20.676,1995-10-06
10911,8279,Paris,9.897,2008-02-20
10912,400,Things to Do in Denver When You're Dead,24.09,1995-12-01
10913,654028,The Christmas Chronicles: Part Two,20.856,2020-11-18
10914,536115,Godzilla: The Planet Eater,20.204,2018-11-09
10915,59961,Safe House,40.052,2012-02-08
10916,10806,In & Out,15.106,1997-09-10
10917,460793,Olaf's Frozen Adventure,30.622,2017-10-27
10918,333385,Mr. Right,22.894,2016-02-29
10919,157849,A Most Wanted Man,17.083,2014-07-25
10920,157849,A Most Wanted Man,17.083,2014-07-25
10921,184314,Young & Beautiful,28.947,2013-08-21
10922,39101,Dragon Ball Z: The Tree of Might,39.743,1990-06-07
10923,20048,Confessions of a Shopaholic,26.259,2009-02-05
10924,9353,Nacho Libre,49.937,2006-06-16
10925,9032,Big Daddy,22.327,1999-06-25
10926,8012,Get Shorty,17.727,1995-10-20
10927,639798,32 Malasana Street,11.504,2020-01-17
10928,446791,All the Money in the World,20.436,2017-12-21
10929,34016,She's Out of My League,24.426,2010-03-11
10930,10249,The Rocketeer,18.879,1991-06-21
10931,852096,We Have a Ghost,21.25,2023-02-24
10932,324852,Despicable Me 3,63.998,2017-06-15
10933,252838,The Wedding Ringer,27.004,2015-01-16
10934,14254,The Uninvited,23.876,2009-01-30
10935,8288,A Midsummer Night's Sex Comedy,11.436,1982-07-16
10936,6947,The Village,29.463,2004-07-30
10937,4141,Shoot 'Em Up,17.483,2007-07-26
10938,605116,Project Power,39.645,2020-08-14
10939,603119,The Silencing,16.021,2020-07-18
10940,15602,Grumpier Old Men,13.589,1995-12-22
10941,11333,Super Fuzz,16.096,1980-09-18
10942,10279,Summer of Sam,19.802,1999-06-28
10943,6947,The Village,29.463,2004-07-30
10944,622,The Ninth Gate,21.28,1999-08-25
10945,365620,Ferrari,42.604,2023-12-14
10946,280996,Mr. Holmes,15.987,2015-06-19
10947,115290,Blue Lagoon: The Awakening,40.248,2012-06-16
10948,22972,Green Zone,19.768,2010-03-11
10949,2133,The Perfect Storm,28.64,2000-06-29
10950,977506,The Crime Is Mine,10.598,2023-03-08
10951,15301,Twilight Zone: The Movie,22.757,1983-06-24
10952,267192,Genius,12.458,2016-06-10
10953,193893,Let's Be Cops,26.271,2014-08-13
10954,117251,White House Down,38.479,2013-06-27
10955,324670,Spectral,30.182,2016-12-09
10956,20726,Little Giants,14.287,1994-10-14
10957,10760,Sydney White,22.701,2007-09-21
10958,8922,Jeepers Creepers,55.976,2001-07-01
10959,763148,Time Is Up,19.341,2021-09-09
10960,763148,Time Is Up,19.341,2021-09-09
10961,17710,Hey Arnold! The Movie,10.14,2002-06-28
10962,8194,A Guide to Recognizing Your Saints,12.366,2006-09-29
10963,489245,The Kill Team,16.665,2019-10-17
10964,457232,Lamborghini: The Man Behind the Legend,36.405,2022-11-17
10965,396398,The Meyerowitz Stories,19.949,2017-10-13
10966,324670,Spectral,30.182,2016-12-09
10967,54318,The Water Horse,24.551,2007-12-25
10968,14462,The Manchurian Candidate,20.098,2004-07-30
10969,11846,Father of the Bride,14.621,1991-12-20
10970,474051,Calibre,15.063,2018-06-22
10971,427641,Rampage,51.77,2018-04-11
10972,50620,The Twilight Saga: Breaking Dawn - Part 2,99.454,2012-11-13
10973,23963,Pontypool,12.806,2009-03-06
10974,12182,Nick and Norah's Infinite Playlist,15.752,2008-10-03
10975,10390,For Love of the Game,19.775,1999-09-17
10976,653598,Spree,18.026,2020-08-14
10977,41446,Scream 4,34.139,2011-04-13
10978,20857,Hardball,17.857,2001-09-14
10979,10859,Stakeout,15.064,1987-08-05
10980,1281,Bean,31.309,1997-07-03
10981,625568,Unhinged,22.361,2020-07-16
10982,467938,Revenge,26.319,2018-02-07
10983,429417,Ghost Stories,16.043,2018-01-20
10984,11229,Freeway,15.701,1996-08-23
10985,5653,Luther,25.093,2003-10-29
10986,582883,Deerskin,15.155,2019-06-19
10987,450001,Master Z: Ip Man Legacy,20.558,2018-12-20
10988,441183,Light of My Life,15.682,2019-08-09
10989,374617,Imperium,15.579,2016-08-19
10990,10021,The Secret of My Success,13.894,1987-04-10
10991,9593,Last Action Hero,27.679,1993-06-18
10992,810873,Single All the Way,14.659,2021-12-02
10993,566454,The Mystery of Henri Pick,6.64,2019-03-06
10994,543540,The Perfect Date,20.184,2019-04-12
10995,9404,Police Story 4: First Strike,23.186,1996-02-10
10996,452,The Idiots,21.548,1998-04-28
10997,740985,Borat Subsequent Moviefilm,30.603,2020-10-23
10998,38542,The Disappearance of Alice Creed,14.31,2009-09-12
10999,26285,Fantozzi Still Suffers,8.617,1983-12-22
11000,8224,8MM,21.553,1999-02-26
11001,708336,Return of the Tooth Fairy,18.056,2020-06-15
11002,309304,Grandma,11.985,2015-06-04
11003,79218,Ice Age: A Mammoth Christmas,22.888,2011-11-24
11004,339397,Café Society,16.053,2016-05-11
11005,240832,Lucy,49.606,2014-07-25
11006,157547,Oculus,42.286,2013-09-08
11007,82654,Warm Bodies,23.321,2013-01-31
11008,11326,Tommy,16.644,1975-03-19
11009,520900,The Personal History of David Copperfield,13.768,2019-11-07
11010,420634,Terrifier,54.693,2018-01-25
11011,159121,Paulette,11.741,2012-10-04
11012,10159,The Rundown,27.934,2003-09-26
11013,9928,Robots,45.397,2005-03-10
11014,9422,A Civil Action,12.918,1998-12-25
11015,9403,Private Parts,12.878,1997-03-07
11016,9315,Flightplan,23.131,2005-09-22
11017,4421,G.I. Jane,22.537,1997-08-19
11018,11047,Asterix the Gaul,20.785,1967-12-20
11019,10750,Toy Soldiers,13.053,1991-04-24
11020,4421,G.I. Jane,22.537,1997-08-19
11021,520900,The Personal History of David Copperfield,13.768,2019-11-07
11022,10750,Toy Soldiers,13.053,1991-04-24
11023,3537,Fame,18.31,1980-05-16
11024,621151,Spell,16.033,2020-10-30
11025,157827,Louder Than Bombs,11.935,2015-10-01
11026,15567,Stitch! The Movie,24.171,2003-08-26
11027,14881,Joe Kidd,17.467,1972-07-19
11028,10576,Psycho II,15.182,1983-06-03
11029,9716,Everyone Says I Love You,10.466,1996-12-06
11030,9618,Tango & Cash,22.996,1989-12-22
11031,1023922,MaXXXine,176.075,2024-07-04
11032,729720,The Last Mercenary,19.47,2021-07-30
11033,70006,Never Back Down 2: The Beatdown,26.741,2011-09-13
11034,2107,L.A. Story,9.154,1991-02-08
11035,457335,Guns Akimbo,16.14,2020-02-27
11036,119569,Marvel One-Shot: Item 47,10.855,2012-08-29
11037,726209,Leave the World Behind,41.885,2023-11-22
11038,376866,Jackie,17.268,2016-12-02
11039,295693,The Boss Baby,16.444,2017-03-23
11040,3981,What Women Want,32.167,2000-12-15
11041,2069,The Whole Nine Yards,16.872,2000-02-18
11042,610253,Halloween Kills,27.69,2021-10-14
11043,333484,The Magnificent Seven,56.793,2016-09-14
11044,14442,Ella Enchanted,17.926,2004-04-09
11045,10569,Small Time Crooks,14.398,2000-05-19
11046,329263,Suck Me Shakespeer 2,6.913,2015-09-10
11047,303858,Money Monster,16.43,2016-05-12
11048,27346,Maniac,13.401,1980-05-10
11049,15261,Bring It On: In It to Win It,0.871,2007-10-29
11050,10288,Fido,21.01,2006-09-07
11051,9681,Casanova,9.817,2005-12-25
11052,2617,The Great Outdoors,16.388,1988-06-17
11053,537739,Can You Keep a Secret?,15.731,2019-09-13
11054,458897,Charlie's Angels,36.651,2019-11-14
11055,433502,The Aftermath,19.555,2019-03-01
11056,395992,Life,58.11,2017-03-22
11057,258099,Just Before I Go,13.268,2015-04-24
11058,10761,Made of Honor,20.844,2008-04-30
11059,2207,16 Blocks,15.478,2006-03-01
11060,991,The Man Who Fell to Earth,16.709,1976-03-18
11061,928,Gremlins 2: The New Batch,28.526,1990-06-15
11062,636,THX 1138,14.591,1971-03-11
11063,985617,Reality,14.708,2023-06-02
11064,395992,Life,58.11,2017-03-22
11065,290859,Terminator: Dark Fate,88.627,2019-10-23
11066,10761,Made of Honor,20.844,2008-04-30
11067,482,Shaft,13.566,1971-06-25
11068,768520,A California Christmas,6.79,2020-12-14
11069,537739,Can You Keep a Secret?,15.731,2019-09-13
11070,425001,The War with Grandpa,27.094,2020-08-27
11071,10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,53.81,2010-12-02
11072,621587,Next Goal Wins,22.305,2023-11-16
11073,435707,Skins,17.849,2017-06-09
11074,109451,Cloudy with a Chance of Meatballs 2,31.184,2013-09-26
11075,84306,Liberal Arts,13.405,2012-09-14
11076,18585,The Ramen Girl,12.011,2008-02-08
11077,10529,Outlander,26.801,2008-04-24
11078,10471,Next Friday,19.071,2000-01-12
11079,738646,Operation Christmas Drop,19.001,2020-11-05
11080,306947,The Invitation,23.967,2016-04-08
11081,123553,The Mortal Instruments: City of Bones,37.661,2013-08-21
11082,57825,Bride & Prejudice,12.62,2004-02-11
11083,14191,Aquamarine,27.992,2006-03-03
11084,13193,Saved!,16.838,2004-06-11
11085,397,French Kiss,14.228,1995-05-05
11086,403605,Headshot,12.755,2016-09-24
11087,334298,Monster Hunt,18.039,2015-07-16
11088,84355,Your Sister's Sister,12.122,2011-09-11
11089,39874,My Bloody Valentine,24.686,1981-02-11
11090,16899,Easy Virtue,10.64,2008-11-07
11091,11359,The Indian in the Cupboard,21.477,1995-07-14
11092,8512,Devil in a Blue Dress,14.783,1995-09-29
11093,8208,The Man Who Knew Too Much,16.25,1934-12-01
11094,553608,DJ Cinderella,12.042,2019-02-28
11095,531454,Eurovision Song Contest: The Story of Fire Saga,8.935,2020-06-26
11096,346685,The Girl on the Train,34.775,2016-10-05
11097,292431,Love,22.768,2015-07-06
11098,200713,9 Month Stretch,8.539,2013-09-07
11099,173185,It Boy,38.152,2013-03-06
11100,12117,Instinct,14.8,1999-06-04
11101,575774,His House,18.482,2020-01-27
11102,9408,Surf's Up,27.056,2007-06-08
11103,682,The Man with the Golden Gun,42.841,1974-12-14
11104,200,Star Trek: Insurrection,19.626,1998-12-11
11105,171,The Party 2,12.158,1982-12-08
11106,45202,The Housemaid,15.925,2010-05-13
11107,11564,Class of 1984,16.727,1982-08-20
11108,9556,Darkman,17.434,1990-08-24
11109,638974,Murder Mystery 2,34.126,2023-03-28
11110,397722,Thoroughbreds,17.458,2018-03-09
11111,14052,Revenge of the Nerds,23.996,1984-07-20
11112,14001,Dead Silence,49.67,2007-03-16
11113,6081,Revenge of the Pink Panther,13.986,1978-01-08
11114,716258,Black Box,13.211,2020-10-06
11115,670355,Return,6.738,2020-01-28
11116,575088,Baba Yaga: Terror of the Dark Forest,28.91,2020-02-27
11117,10961,Behind the Mask: The Rise of Leslie Vernon,13.946,2006-03-16
11118,505026,Death on the Nile,38.215,2022-02-09
11119,266082,Girlhood,8.015,2014-10-22
11120,49527,Man on a Ledge,29.22,2012-01-13
11121,10961,Behind the Mask: The Rise of Leslie Vernon,13.946,2006-03-16
11122,505026,Death on the Nile,38.215,2022-02-09
11123,266082,Girlhood,8.015,2014-10-22
11124,11530,The Discord,9.213,1978-03-16
11125,11172,Music and Lyrics,17.798,2007-02-09
11126,1406,City Slickers,17.301,1991-06-07
11127,28032,Thumbelina,17.862,1994-03-30
11128,13465,The Adventures of Ichabod and Mr. Toad,29.896,1949-10-05
11129,8952,I Love You Phillip Morris,10.691,2010-02-04
11130,464052,Wonder Woman 1984,58.455,2020-12-16
11131,48650,Room in Rome,50.352,2010-05-07
11132,9839,Beyond Borders,13.058,2003-10-23
11133,9679,Gone in Sixty Seconds,26.78,2000-06-09
11134,231,Syriana,14.139,2005-11-23
11135,464889,Sniper: Ultimate Kill,51.424,2017-10-03
11136,184098,Think Like a Man Too,16.465,2014-06-20
11137,72105,Ted,55.888,2012-06-29
11138,39103,Dragon Ball Z: The Return of Cooler,42.117,1992-03-07
11139,11596,New Nightmare,27.401,1994-10-13
11140,10766,Damien: Omen II,28.73,1978-06-09
11141,17707,Brokedown Palace,18.822,1999-08-13
11142,5683,Pee-wee's Big Adventure,15.308,1985-07-26
11143,1988,A Mighty Heart,16.078,2007-06-22
11144,544431,The Clovehitch Killer,21.866,2018-11-16
11145,532408,The Boogeyman,27.214,2023-05-31
11146,5125,Rendition,13.37,2007-09-07
11147,559,Spider-Man 3,75.039,2007-05-01
11148,429203,The Old Man & the Gun,9.833,2018-09-27
11149,411741,Ingrid Goes West,11.536,2017-08-11
11150,308504,Last Knights,24.764,2015-04-03
11151,19955,I Do,7.475,2006-11-01
11152,10957,The Black Cauldron,24.991,1985-07-24
11153,210947,Afflicted,11.824,2014-04-04
11154,39102,Dragon Ball Z: Lord Slug,35.617,1991-03-19
11155,36834,Total Eclipse,15.894,1995-11-03
11156,6795,Zathura: A Space Adventure,31.941,2005-11-06
11157,356298,Don't Think Twice,12.879,2016-07-22
11158,13417,Kronk's New Groove,27.49,2005-12-05
11159,811,Silent Running,21.84,1972-03-09
11160,429733,Mayhem,16.469,2017-11-10
11161,341013,Atomic Blonde,47.221,2017-07-26
11162,193610,The Other Woman,22.814,2014-04-16
11163,21705,The Barbie Diaries,11.911,2006-05-17
11164,567748,The Guilty,15.19,2021-09-24
11165,16871,Drag Me to Hell,39.213,2009-05-27
11166,7873,Harsh Times,12.344,2005-09-11
11167,617708,La Llorona,21.129,2019-07-25
11168,582913,The Room,17.106,2019-09-12
11169,10543,Fear,37.006,1996-04-12
11170,5718,King of California,9.786,2007-01-24
11171,4513,30 Days of Night,153.938,2007-10-17
11172,2294,Jay and Silent Bob Strike Back,15.294,2001-08-22
11173,328589,The Lady in the Van,15.978,2015-10-30
11174,286554,Two Night Stand,21.667,2014-09-26
11175,81025,Salmon Fishing in the Yemen,14.611,2012-03-09
11176,10540,Outland,24.106,1981-05-22
11177,523172,Late Night,10.734,2019-01-25
11178,484718,Coming 2 America,35.168,2021-03-04
11179,320588,"Hello, My Name Is Doris",17.525,2015-11-27
11180,753342,Napoleon,105.509,2023-11-22
11181,582913,The Room,17.106,2019-09-12
11182,374052,The Love Witch,23.21,2016-11-11
11183,302699,Central Intelligence,59.205,2016-06-16
11184,300668,Annihilation,44.883,2018-02-22
11185,238615,Self/less,31.175,2015-07-10
11186,8987,The River Wild,16.365,1994-09-30
11187,1096197,No Way Up,180.305,2024-01-18
11188,585378,After Yang,23.13,2022-03-04
11189,455476,Knights of the Zodiac,72.2,2023-04-27
11190,268238,The Second Best Exotic Marigold Hotel,13.565,2015-02-26
11191,136797,Need for Speed,43.579,2014-03-12
11192,12308,The Last Kiss,8.432,2001-02-01
11193,8584,Shanghai Noon,23.715,2000-05-26
11194,829560,The Next 365 Days,101.461,2022-08-19
11195,611207,The Knight Before Christmas,13.167,2019-11-21
11196,49017,Dracula Untold,38.35,2014-10-01
11197,521029,Annabelle Comes Home,49.196,2019-06-26
11198,449985,Triple Threat,24.781,2019-03-19
11199,84184,Celeste & Jesse Forever,13.26,2012-08-03
11200,449985,Triple Threat,24.781,2019-03-19
11201,199534,Wolf Creek 2,43.86,2013-08-30
11202,84184,Celeste & Jesse Forever,13.26,2012-08-03
11203,27576,Salt,24.967,2010-07-21
11204,960875,The Chalk Line,11.044,2022-09-09
11205,798021,Family Switch,31.825,2023-11-30
11206,76170,The Wolverine,10.047,2013-07-21
11207,23210,Six Degrees of Separation,14.542,1993-12-08
11208,14055,Starter for 10,19.196,2006-09-13
11209,13249,Seraphim Falls,17.451,2006-09-13
11210,2655,What Lies Beneath,22.148,2000-07-21
11211,1968,Fools Rush In,15.085,1997-02-14
11212,540,D.E.B.S.,16.843,2005-03-25
11213,154441,Till Luck Do Us Part,6.47,2012-10-05
11214,61891,Anonymous,10.092,2011-10-21
11215,22620,Scooby-Doo! The Mystery Begins,29.115,2009-09-13
11216,14517,MirrorMask,10.147,2005-01-25
11217,13250,Butterfly on a Wheel,11.413,2007-07-27
11218,9975,Curious George,23.467,2006-02-10
11219,624860,The Matrix Resurrections,58.665,2021-12-16
11220,95610,Bridget Jones's Baby,14.393,2016-09-14
11221,10671,Airport,17.968,1970-03-25
11222,2046,The Gift,20.913,2000-03-16
11223,339527,Solace,22.588,2015-09-03
11224,11894,Curly Sue,18.633,1991-10-25
11225,9294,Phenomenon,18.384,1996-07-05
11226,4380,Shall We Dance?,15.428,2004-10-15
11227,3594,The Number 23,23.517,2007-02-23
11228,241554,Run All Night,26.738,2015-03-11
11229,58232,Chalet Girl,12.12,2011-02-02
11230,10361,Ginger Snaps 2: Unleashed,10.148,2004-01-30
11231,137093,Last Vegas,27.282,2013-10-31
11232,44147,Wild Target,11.523,2010-06-17
11233,36668,X-Men: The Last Stand,2.411,2006-05-24
11234,9671,Crocodile Dundee,15.273,1986-09-26
11235,430155,Coma,23.457,2020-01-01
11236,211672,Minions,35.508,2015-06-17
11237,74387,Goon,9.223,2012-01-06
11238,41602,Charlie Countryman,14.011,2013-02-09
11239,669671,Night Teeth,23.687,2021-10-20
11240,74387,Goon,9.223,2012-01-06
11241,41602,Charlie Countryman,14.011,2013-02-09
11242,669671,Night Teeth,23.687,2021-10-20
11243,425972,Cargo,25.282,2017-10-06
11244,72784,The Loft,26.192,2014-10-14
11245,10898,The Little Mermaid II: Return to the Sea,6.251,2000-01-23
11246,6557,27 Dresses,22.775,2008-01-10
11247,626393,The Sleepover,14.18,2020-08-21
11248,431072,Step Sisters,12.432,2018-01-19
11249,121674,Great Expectations,10.283,2012-11-30
11250,75,Mars Attacks!,29.587,1996-12-13
11251,932420,Code 8 Part II,86.035,2024-02-27
11252,736790,Chupa,21.777,2023-04-07
11253,669664,"My Donkey, My Lover & I",9.306,2020-09-16
11254,571384,Come Play,17.313,2020-10-28
11255,117263,Olympus Has Fallen,44.537,2013-03-20
11256,10677,Dirty Dancing: Havana Nights,19.302,2004-02-27
11257,3036,Mary Shelley's Frankenstein,32.577,1994-11-04
11258,314095,The Lost City of Z,18.391,2017-03-15
11259,9992,Arthur and the Invisibles,28.459,2006-12-13
11260,429189,Wonder Wheel,12.362,2017-12-01
11261,13333,Game of Death,30.403,1978-03-23
11262,11529,Sweet Home Alabama,18.824,2002-09-26
11263,10210,A Midsummer Night's Dream,13.109,1999-05-20
11264,9666,Ju-on: The Grudge 2,10.011,2003-08-15
11265,884,Crash,17.994,1996-07-17
11266,214,Saw III,35.368,2006-10-26
11267,325348,Hardcore Henry,28.416,2015-09-12
11268,16353,Ong Bak 2,32.94,2008-12-04
11269,11128,Ladder 49,15.582,2004-10-01
11270,7461,Vantage Point,20.646,2008-02-01
11271,6957,The 40 Year Old Virgin,31.2,2005-08-11
11272,2019,Hard Target,28.556,1993-04-27
11273,454992,The Spy Who Dumped Me,27.366,2018-08-02
11274,396461,Under the Silver Lake,26.63,2018-06-21
11275,95608,The Only Living Boy in New York,9.915,2017-07-27
11276,34544,The A-Team,34.618,2010-06-09
11277,733317,Monsters of Man,13.871,2020-11-19
11278,415842,American Assassin,28.561,2017-09-14
11279,314405,Tale of Tales,26.318,2015-05-14
11280,21057,Ocean Waves,19.853,1994-10-07
11281,11498,Dead Again,11.374,1991-08-23
11282,9788,Accepted,16.986,2006-08-18
11283,175291,Cheap Thrills,11.135,2013-03-08
11284,77561,EVA,18.515,2011-10-06
11285,45156,A Little Bit of Heaven,11.934,2011-02-03
11286,13655,Camp Rock,16.208,2008-06-20
11287,762968,Do Revenge,18.849,2022-09-14
11288,449756,The Postcard Killings,15.672,2020-03-13
11289,59859,Kick-Ass 2,24.05,2013-07-17
11290,16614,Adventureland,15.938,2009-04-03
11291,2661,Batman,21.985,1966-07-30
11292,606117,A Cinderella Story: Christmas Wish,13.843,2019-10-15
11293,343674,Gerald's Game,31.669,2017-09-29
11294,316727,The Purge: Election Year,55.172,2016-06-29
11295,15357,District 13: Ultimatum,15.34,2009-02-18
11296,15653,An Extremely Goofy Movie,22.647,2000-02-29
11297,694254,Baggio: The Divine Ponytail,12.243,2021-05-26
11298,294795,The 9th Life of Louis Drax,13.397,2016-09-01
11299,12535,High Anxiety,11.902,1977-12-25
11300,10741,Bobby,22.988,2006-09-05
11301,10246,Porky's,20.664,1981-11-13
11302,9064,Hellbound: Hellraiser II,16.381,1988-12-23
11303,583268,"Someone, Somewhere",13.29,2019-09-11
11304,419835,Crooked House,13.908,2017-09-06
11305,298729,Do You See Me?,14.412,2014-11-20
11306,62046,Flypaper,12.125,2011-08-19
11307,10592,Hart's War,16.039,2002-02-15
11308,10247,He Was a Quiet Man,11.728,2007-11-23
11309,293970,The Final Girls,22.054,2015-10-09
11310,13374,Ice Princess,17.286,2005-03-17
11311,9425,Soldier,15.405,1998-10-23
11312,1825,Over the Top,30.758,1987-02-13
11313,24341,Dolls,14.94,1987-03-12
11314,20662,Robin Hood,33.175,2010-05-12
11315,13968,Jump In!,16.314,2007-01-12
11316,10074,Hot Rod,9.564,2007-08-03
11317,8007,Behind Enemy Lines,25.987,2001-11-30
11318,6488,Arachnophobia,19.848,1990-07-20
11319,1989,My Blueberry Nights,12.28,2007-11-28
11320,10074,Hot Rod,9.564,2007-08-03
11321,4488,Friday the 13th,52.837,1980-05-09
11322,630240,Titane,92.205,2021-07-14
